"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull (2026)","9 Mar 2026, 12:27","9 Mar 2026, 14:09","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",47.63,10,,,
"Pull (2026)","9 Mar 2026, 12:27","9 Mar 2026, 14:09","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",47.63,10,,,
"Pull (2026)","9 Mar 2026, 12:27","9 Mar 2026, 14:09","","Seated Row (Machine)",,"",0,"normal",54.43,12,,,
"Pull (2026)","9 Mar 2026, 12:27","9 Mar 2026, 14:09","","Seated Row (Machine)",,"",1,"normal",54.43,12,,,
"Pull (2026)","9 Mar 2026, 12:27","9 Mar 2026, 14:09","","Seated Row (Machine)",,"",2,"normal",54.43,12,,,
"Pull (2026)","9 Mar 2026, 12:27","9 Mar 2026, 14:09","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",36.29,20,,,
"Pull (2026)","9 Mar 2026, 12:27","9 Mar 2026, 14:09","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",36.29,18,,,
"Pull (2026)","9 Mar 2026, 12:27","9 Mar 2026, 14:09","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",36.29,13,,,
"Pull (2026)","9 Mar 2026, 12:27","9 Mar 2026, 14:09","","Bicep Curl (Dumbbell)",,"",0,"normal",27.22,8,,,
"Pull (2026)","9 Mar 2026, 12:27","9 Mar 2026, 14:09","","Bicep Curl (Dumbbell)",,"",1,"normal",22.68,8,,,
"Pull (2026)","9 Mar 2026, 12:27","9 Mar 2026, 14:09","","Bicep Curl (Dumbbell)",,"",2,"normal",22.68,5,,,
"Pull (2026)","9 Mar 2026, 12:27","9 Mar 2026, 14:09","","Hammer Curl (Cable)",,"",0,"normal",31.75,10,,,
"Pull (2026)","9 Mar 2026, 12:27","9 Mar 2026, 14:09","","Hammer Curl (Cable)",,"",1,"normal",31.75,9,,,
"Pull (2026)","9 Mar 2026, 12:27","9 Mar 2026, 14:09","","Hammer Curl (Cable)",,"",2,"normal",31.75,8,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Bench Press (Smith Machine)",,"",0,"normal",47.63,10,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Bench Press (Smith Machine)",,"",1,"normal",52.16,7,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Bench Press (Smith Machine)",,"",2,"normal",52.16,7,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Bench Press (Smith Machine)",,"",3,"normal",52.16,5,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Incline Bench Press (Dumbbell)",,"",0,"normal",36.29,9,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Incline Bench Press (Dumbbell)",,"",1,"normal",36.29,8,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Incline Bench Press (Dumbbell)",,"",2,"normal",36.29,7,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Overhead Press (Barbell)",,"",0,"normal",34.02,6,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Overhead Press (Barbell)",,"",1,"normal",34.02,7,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Overhead Press (Barbell)",,"",2,"normal",34.02,5,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Lateral Raise (Dumbbell)",,"",0,"normal",13.61,20,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Lateral Raise (Dumbbell)",,"",1,"normal",13.61,17,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Lateral Raise (Dumbbell)",,"",2,"normal",13.61,15,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Chest Fly (Machine)",,"",0,"normal",38.56,15,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Chest Fly (Machine)",,"",1,"normal",38.56,11,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Chest Fly (Machine)",,"",2,"normal",38.56,9,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Triceps Rope Pushdown",,"",0,"normal",27.22,15,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Triceps Rope Pushdown",,"",1,"normal",29.48,11,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Triceps Rope Pushdown",,"",2,"normal",29.48,9,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Cable Crunch",,"",0,"normal",45.36,20,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Cable Crunch",,"",1,"normal",45.36,20,,,
"Push (2026)","8 Mar 2026, 11:48","8 Mar 2026, 13:00","","Cable Crunch",,"",2,"normal",45.36,20,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Incline Bench Press (Dumbbell)",,"",0,"normal",36.29,10,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Incline Bench Press (Dumbbell)",,"",1,"normal",36.29,9,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Incline Bench Press (Dumbbell)",,"",2,"normal",36.29,9,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Single Arm Lat Pulldown",,"",0,"normal",24.95,12,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Single Arm Lat Pulldown",,"",1,"normal",24.95,11,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Single Arm Lat Pulldown",,"",2,"normal",24.95,8,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Shoulder Press (Dumbbell)",,"",0,"normal",27.22,10,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Shoulder Press (Dumbbell)",,"",1,"normal",27.22,10,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Shoulder Press (Dumbbell)",,"",2,"normal",27.22,10,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","T Bar Row",,"",0,"normal",18.14,12,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","T Bar Row",,"",1,"normal",18.14,10,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","T Bar Row",,"",2,"normal",18.14,9,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Lateral Raise (Machine)",,"",0,"normal",24.95,17,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Lateral Raise (Machine)",,"",1,"normal",24.95,18,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Lateral Raise (Machine)",,"",2,"normal",24.95,16,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Preacher Curl (Machine)",,"",0,"normal",24.95,12,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Preacher Curl (Machine)",,"",1,"normal",24.95,12,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Preacher Curl (Machine)",,"",2,"normal",24.95,8,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Triceps Extension (Machine)",,"",0,"normal",29.48,15,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Triceps Extension (Machine)",,"",1,"normal",29.48,14,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Triceps Extension (Machine)",,"",2,"normal",29.48,10,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Crunch (Machine)",,"",0,"normal",31.75,12,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Crunch (Machine)",,"",1,"normal",31.75,12,,,
"Upper (2026)","5 Mar 2026, 11:34","5 Mar 2026, 13:05","","Crunch (Machine)",,"",2,"normal",31.75,12,,,
"Leg (2026)","3 Mar 2026, 12:16","3 Mar 2026, 13:20","","Squat (Barbell)",,"",0,"normal",54.43,8,,,
"Leg (2026)","3 Mar 2026, 12:16","3 Mar 2026, 13:20","","Squat (Barbell)",,"",1,"normal",56.7,8,,,
"Leg (2026)","3 Mar 2026, 12:16","3 Mar 2026, 13:20","","Squat (Barbell)",,"",2,"normal",58.97,8,,,
"Leg (2026)","3 Mar 2026, 12:16","3 Mar 2026, 13:20","","Romanian Deadlift (Barbell)",,"",0,"normal",58.97,10,,,
"Leg (2026)","3 Mar 2026, 12:16","3 Mar 2026, 13:20","","Romanian Deadlift (Barbell)",,"",1,"normal",61.24,10,,,
"Leg (2026)","3 Mar 2026, 12:16","3 Mar 2026, 13:20","","Romanian Deadlift (Barbell)",,"",2,"normal",61.24,10,,,
"Leg (2026)","3 Mar 2026, 12:16","3 Mar 2026, 13:20","","Leg Press (Machine)",,"",0,"normal",98.88,12,,,
"Leg (2026)","3 Mar 2026, 12:16","3 Mar 2026, 13:20","","Leg Press (Machine)",,"",1,"normal",103.42,12,,,
"Leg (2026)","3 Mar 2026, 12:16","3 Mar 2026, 13:20","","Leg Press (Machine)",,"",2,"normal",103.42,12,,,
"Leg (2026)","3 Mar 2026, 12:16","3 Mar 2026, 13:20","","Seated Leg Curl (Machine)",,"",0,"normal",49.9,15,,,
"Leg (2026)","3 Mar 2026, 12:16","3 Mar 2026, 13:20","","Seated Leg Curl (Machine)",,"",1,"normal",52.16,15,,,
"Leg (2026)","3 Mar 2026, 12:16","3 Mar 2026, 13:20","","Seated Leg Curl (Machine)",,"",2,"normal",52.16,15,,,
"Leg (2026)","3 Mar 2026, 12:16","3 Mar 2026, 13:20","","Seated Calf Raise",,"Base is 25 lbs",0,"normal",43.09,15,,,
"Leg (2026)","3 Mar 2026, 12:16","3 Mar 2026, 13:20","","Seated Calf Raise",,"Base is 25 lbs",1,"normal",45.36,15,,,
"Leg (2026)","3 Mar 2026, 12:16","3 Mar 2026, 13:20","","Seated Calf Raise",,"Base is 25 lbs",2,"normal",45.36,15,,,
"Leg (2026)","3 Mar 2026, 12:16","3 Mar 2026, 13:20","","Seated Calf Raise",,"Base is 25 lbs",3,"normal",45.36,15,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Pull Up (Assisted)",,"",0,"normal",18.14,4,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Pull Up (Assisted)",,"",1,"normal",18.14,5,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Pull Up (Assisted)",,"",2,"normal",18.14,4,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Lat Pulldown (Cable)",,"",0,"normal",45.36,10,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Lat Pulldown (Cable)",,"",1,"normal",45.36,10,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Lat Pulldown (Cable)",,"",2,"normal",45.36,10,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",47.63,10,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",47.63,10,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",47.63,10,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Seated Row (Machine)",,"",0,"normal",52.16,12,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Seated Row (Machine)",,"",1,"normal",54.43,12,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Seated Row (Machine)",,"",2,"normal",54.43,12,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",36.29,20,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",36.29,18,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",36.29,12,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Bicep Curl (Dumbbell)",,"",0,"normal",27.22,10,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Bicep Curl (Dumbbell)",,"",1,"normal",27.22,8,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Bicep Curl (Dumbbell)",,"",2,"normal",27.22,7,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Hammer Curl (Cable)",,"",0,"normal",31.75,12,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Hammer Curl (Cable)",,"",1,"normal",31.75,10,,,
"Pull (2026)","2 Mar 2026, 11:59","2 Mar 2026, 13:21","","Hammer Curl (Cable)",,"",2,"normal",31.75,9,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Bench Press (Smith Machine)",,"",0,"normal",52.16,8,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Bench Press (Smith Machine)",,"",1,"normal",52.16,8,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Bench Press (Smith Machine)",,"",2,"normal",47.63,8,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Bench Press (Smith Machine)",,"",3,"normal",47.63,6,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Incline Bench Press (Dumbbell)",,"",0,"normal",36.29,8,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Incline Bench Press (Dumbbell)",,"",1,"normal",36.29,7,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Incline Bench Press (Dumbbell)",,"",2,"normal",36.29,6,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Overhead Press (Barbell)",,"",0,"normal",34.02,10,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Overhead Press (Barbell)",,"",1,"normal",34.02,8,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Overhead Press (Barbell)",,"",2,"normal",34.02,6,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Lateral Raise (Dumbbell)",,"",0,"normal",13.61,17,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Lateral Raise (Dumbbell)",,"",1,"normal",13.61,15,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Lateral Raise (Dumbbell)",,"",2,"normal",13.61,13,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Chest Fly (Machine)",,"",0,"normal",36.29,15,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Chest Fly (Machine)",,"",1,"normal",38.56,12,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Chest Fly (Machine)",,"",2,"normal",38.56,8,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Triceps Rope Pushdown",,"",0,"normal",27.22,13,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Triceps Rope Pushdown",,"",1,"normal",27.22,10,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Triceps Rope Pushdown",,"",2,"normal",27.22,10,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Cable Crunch",,"",0,"normal",43.09,20,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Cable Crunch",,"",1,"normal",43.09,20,,,
"Push (2026)","1 Mar 2026, 12:02","1 Mar 2026, 13:16","","Cable Crunch",,"",2,"normal",43.09,20,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Incline Bench Press (Dumbbell)",,"",0,"normal",22.68,15,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Incline Bench Press (Dumbbell)",,"",1,"normal",22.68,15,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Incline Bench Press (Dumbbell)",,"",2,"normal",22.68,15,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Single Arm Lat Pulldown",,"",0,"normal",13.61,15,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Single Arm Lat Pulldown",,"",1,"normal",13.61,15,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Single Arm Lat Pulldown",,"",2,"normal",13.61,15,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Shoulder Press (Dumbbell)",,"",0,"normal",18.14,12,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Shoulder Press (Dumbbell)",,"",1,"normal",18.14,12,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Shoulder Press (Dumbbell)",,"",2,"normal",18.14,12,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","T Bar Row",,"",0,"normal",22.68,12,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","T Bar Row",,"",1,"normal",22.68,12,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","T Bar Row",,"",2,"normal",22.68,12,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Lateral Raise (Machine)",,"",0,"normal",13.61,20,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Lateral Raise (Machine)",,"",1,"normal",13.61,20,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Lateral Raise (Machine)",,"",2,"normal",13.61,20,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Preacher Curl (Machine)",,"",0,"normal",13.61,15,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Preacher Curl (Machine)",,"",1,"normal",13.61,15,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Preacher Curl (Machine)",,"",2,"normal",13.61,15,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Triceps Extension (Machine)",,"",0,"normal",18.14,15,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Triceps Extension (Machine)",,"",1,"normal",18.14,15,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Triceps Extension (Machine)",,"",2,"normal",18.14,15,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Crunch (Machine)",,"",0,"normal",18.14,12,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Crunch (Machine)",,"",1,"normal",18.14,12,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Crunch (Machine)",,"",2,"normal",18.14,12,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Cable Fly Crossovers",,"",0,"normal",18.14,12,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Cable Fly Crossovers",,"",1,"normal",18.14,12,,,
"Upper (2026)","26 Feb 2026, 12:37","26 Feb 2026, 14:02","","Cable Fly Crossovers",,"",2,"normal",18.14,12,,,
"Leg (2026)","24 Feb 2026, 12:00","24 Feb 2026, 12:45","","Squat (Barbell)",,"",0,"normal",31.75,10,,,
"Leg (2026)","24 Feb 2026, 12:00","24 Feb 2026, 12:45","","Squat (Barbell)",,"",1,"normal",31.75,10,,,
"Leg (2026)","24 Feb 2026, 12:00","24 Feb 2026, 12:45","","Squat (Barbell)",,"",2,"normal",31.75,10,,,
"Leg (2026)","24 Feb 2026, 12:00","24 Feb 2026, 12:45","","Romanian Deadlift (Barbell)",,"",0,"normal",31.75,12,,,
"Leg (2026)","24 Feb 2026, 12:00","24 Feb 2026, 12:45","","Romanian Deadlift (Barbell)",,"",1,"normal",31.75,12,,,
"Leg (2026)","24 Feb 2026, 12:00","24 Feb 2026, 12:45","","Romanian Deadlift (Barbell)",,"",2,"normal",31.75,12,,,
"Leg (2026)","24 Feb 2026, 12:00","24 Feb 2026, 12:45","","Leg Press (Machine)",,"",0,"normal",71.67,12,,,
"Leg (2026)","24 Feb 2026, 12:00","24 Feb 2026, 12:45","","Leg Press (Machine)",,"",1,"normal",71.67,12,,,
"Leg (2026)","24 Feb 2026, 12:00","24 Feb 2026, 12:45","","Leg Press (Machine)",,"",2,"normal",71.67,12,,,
"Leg (2026)","24 Feb 2026, 12:00","24 Feb 2026, 12:45","","Seated Leg Curl (Machine)",,"",0,"normal",27.22,15,,,
"Leg (2026)","24 Feb 2026, 12:00","24 Feb 2026, 12:45","","Seated Leg Curl (Machine)",,"",1,"normal",27.22,15,,,
"Leg (2026)","24 Feb 2026, 12:00","24 Feb 2026, 12:45","","Seated Leg Curl (Machine)",,"",2,"normal",27.22,15,,,
"Leg (2026)","24 Feb 2026, 12:00","24 Feb 2026, 12:45","","Seated Calf Raise",,"",0,"normal",22.68,15,,,
"Leg (2026)","24 Feb 2026, 12:00","24 Feb 2026, 12:45","","Seated Calf Raise",,"",1,"normal",22.68,15,,,
"Leg (2026)","24 Feb 2026, 12:00","24 Feb 2026, 12:45","","Seated Calf Raise",,"",2,"normal",22.68,15,,,
"Leg (2026)","24 Feb 2026, 12:00","24 Feb 2026, 12:45","","Seated Calf Raise",,"",3,"normal",22.68,15,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Pull Up (Assisted)",,"",0,"normal",22.68,5,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Pull Up (Assisted)",,"",1,"normal",22.68,5,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Pull Up (Assisted)",,"",2,"normal",18.14,5,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Lat Pulldown (Cable)",,"",0,"normal",27.22,12,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Lat Pulldown (Cable)",,"",1,"normal",27.22,12,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Lat Pulldown (Cable)",,"",2,"normal",27.22,12,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",27.22,10,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",27.22,12,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",27.22,12,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Seated Row (Machine)",,"",0,"normal",31.75,12,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Seated Row (Machine)",,"",1,"normal",31.75,12,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Seated Row (Machine)",,"",2,"normal",52.16,12,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",22.68,20,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",22.68,20,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",22.68,20,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Bicep Curl (Dumbbell)",,"",0,"normal",18.14,15,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Bicep Curl (Dumbbell)",,"",1,"normal",18.14,15,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Bicep Curl (Dumbbell)",,"",2,"normal",18.14,15,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Hammer Curl (Cable)",,"",0,"normal",18.14,15,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Hammer Curl (Cable)",,"",1,"normal",18.14,15,,,
"Pull (2026)","23 Feb 2026, 12:35","23 Feb 2026, 13:51","","Hammer Curl (Cable)",,"",2,"normal",18.14,15,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Bench Press (Smith Machine)",,"",0,"normal",29.48,15,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Bench Press (Smith Machine)",,"",1,"normal",29.48,15,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Bench Press (Smith Machine)",,"",2,"normal",29.48,15,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Bench Press (Smith Machine)",,"",3,"normal",29.48,15,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Incline Bench Press (Dumbbell)",,"",0,"normal",22.68,15,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Incline Bench Press (Dumbbell)",,"",1,"normal",22.68,15,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Incline Bench Press (Dumbbell)",,"",2,"normal",22.68,15,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Overhead Press (Barbell)",,"",0,"normal",20.41,10,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Overhead Press (Barbell)",,"",1,"normal",20.41,10,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Overhead Press (Barbell)",,"",2,"normal",20.41,10,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Lateral Raise (Dumbbell)",,"",0,"normal",9.07,20,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Lateral Raise (Dumbbell)",,"",1,"normal",9.07,20,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Lateral Raise (Dumbbell)",,"",2,"normal",9.07,20,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Chest Fly (Machine)",,"",0,"normal",22.68,15,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Chest Fly (Machine)",,"",1,"normal",22.68,15,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Chest Fly (Machine)",,"",2,"normal",22.68,15,,,
"Push (2026)","22 Feb 2026, 12:00","22 Feb 2026, 13:14","","Triceps Rope Pushdown",,"",0,"normal",15.88,15,,,
